round,class_id,n,acc,bwt,forgetting
1,0,51,0.0,,
1,1,45,0.15555555555555556,,
1,2,51,0.0,,
1,3,54,0.0,,
1,4,49,0.0,,
1,5,53,0.0,,
1,6,52,0.0,,
1,7,58,0.0,,
1,8,62,0.0,,
2,0,51,0.0,0.0,0.0
2,1,45,0.0,-0.15555555555555556,0.15555555555555556
2,2,51,0.0,0.0,0.0
2,3,54,0.0,0.0,0.0
2,4,49,0.0,0.0,0.0
2,5,53,0.07547169811320754,0.07547169811320754,0.0
2,6,52,0.0,0.0,0.0
2,7,58,0.1724137931034483,0.1724137931034483,0.0
2,8,62,0.0,0.0,0.0
3,0,51,0.0,0.0,0.0
3,1,45,0.0,-0.15555555555555556,0.15555555555555556
3,2,51,0.0,0.0,0.0
3,3,54,0.6296296296296297,0.6296296296296297,0.0
3,4,49,0.0,0.0,0.0
3,5,53,0.0,0.0,0.07547169811320754
3,6,52,0.0,0.0,0.0
3,7,58,0.0,0.0,0.1724137931034483
3,8,62,0.0,0.0,0.0
4,0,51,0.0,0.0,0.0
4,1,45,0.0,-0.15555555555555556,0.15555555555555556
4,2,51,0.0,0.0,0.0
4,3,54,0.12962962962962962,0.12962962962962962,0.5
4,4,49,0.0,0.0,0.0
4,5,53,0.20754716981132076,0.20754716981132076,0.0
4,6,52,0.0,0.0,0.0
4,7,58,0.0,0.0,0.1724137931034483
4,8,62,0.0,0.0,0.0
5,0,51,0.0,0.0,0.0
5,1,45,0.0,-0.15555555555555556,0.15555555555555556
5,2,51,0.0,0.0,0.0
5,3,54,0.3888888888888889,0.3888888888888889,0.24074074074074076
5,4,49,0.0,0.0,0.0
5,5,53,0.07547169811320754,0.07547169811320754,0.13207547169811323
5,6,52,0.057692307692307696,0.057692307692307696,0.0
5,7,58,0.1206896551724138,0.1206896551724138,0.05172413793103449
5,8,62,0.0,0.0,0.0
6,0,51,0.0,0.0,0.0
6,1,45,0.0,-0.15555555555555556,0.15555555555555556
6,2,51,0.0,0.0,0.0
6,3,54,0.07407407407407407,0.07407407407407407,0.5555555555555556
6,4,49,0.0,0.0,0.0
6,5,53,0.18867924528301888,0.18867924528301888,0.018867924528301883
6,6,52,0.07692307692307693,0.07692307692307693,0.0
6,7,58,0.10344827586206896,0.10344827586206896,0.06896551724137932
6,8,62,0.03225806451612903,0.03225806451612903,0.0
7,0,51,0.0,0.0,0.0
7,1,45,0.0,-0.15555555555555556,0.15555555555555556
7,2,51,0.0,0.0,0.0
7,3,54,0.07407407407407407,0.07407407407407407,0.5555555555555556
7,4,49,0.061224489795918366,0.061224489795918366,0.0
7,5,53,0.24528301886792453,0.24528301886792453,0.0
7,6,52,0.038461538461538464,0.038461538461538464,0.038461538461538464
7,7,58,0.13793103448275862,0.13793103448275862,0.03448275862068967
7,8,62,0.0967741935483871,0.0967741935483871,0.0
8,0,51,0.0196078431372549,0.0196078431372549,0.0
8,1,45,0.0,-0.15555555555555556,0.15555555555555556
8,2,51,0.0,0.0,0.0
8,3,54,0.1111111111111111,0.1111111111111111,0.5185185185185186
8,4,49,0.10204081632653061,0.10204081632653061,0.0
8,5,53,0.16981132075471697,0.16981132075471697,0.07547169811320756
8,6,52,0.038461538461538464,0.038461538461538464,0.038461538461538464
8,7,58,0.1724137931034483,0.1724137931034483,0.0
8,8,62,0.11290322580645161,0.11290322580645161,0.0
9,0,51,0.13725490196078433,0.13725490196078433,0.0
9,1,45,0.0,-0.15555555555555556,0.15555555555555556
9,2,51,0.0392156862745098,0.0392156862745098,0.0
9,3,54,0.12962962962962962,0.12962962962962962,0.5
9,4,49,0.10204081632653061,0.10204081632653061,0.0
9,5,53,0.32075471698113206,0.32075471698113206,0.0
9,6,52,0.07692307692307693,0.07692307692307693,0.0
9,7,58,0.13793103448275862,0.13793103448275862,0.03448275862068967
9,8,62,0.11290322580645161,0.11290322580645161,0.0
10,0,51,0.058823529411764705,0.058823529411764705,0.07843137254901962
10,1,45,0.0,-0.15555555555555556,0.15555555555555556
10,2,51,0.0784313725490196,0.0784313725490196,0.0
10,3,54,0.09259259259259259,0.09259259259259259,0.5370370370370371
10,4,49,0.08163265306122448,0.08163265306122448,0.02040816326530613
10,5,53,0.33962264150943394,0.33962264150943394,0.0
10,6,52,0.09615384615384616,0.09615384615384616,0.0
10,7,58,0.13793103448275862,0.13793103448275862,0.03448275862068967
10,8,62,0.04838709677419355,0.04838709677419355,0.06451612903225806
11,0,51,0.1568627450980392,0.1568627450980392,0.0
11,1,45,0.0,-0.15555555555555556,0.15555555555555556
11,2,51,0.0196078431372549,0.0196078431372549,0.058823529411764705
11,3,54,0.07407407407407407,0.07407407407407407,0.5555555555555556
11,4,49,0.10204081632653061,0.10204081632653061,0.0
11,5,53,0.22641509433962265,0.22641509433962265,0.1132075471698113
11,6,52,0.07692307692307693,0.07692307692307693,0.019230769230769232
11,7,58,0.1724137931034483,0.1724137931034483,0.0
11,8,62,0.04838709677419355,0.04838709677419355,0.06451612903225806
11,9,66,0.09090909090909091,,
11,10,71,0.014084507042253521,,
11,11,68,0.11764705882352941,,
11,12,54,0.09259259259259259,,
11,13,66,0.030303030303030304,,
11,14,60,0.06666666666666667,,
11,15,54,0.2037037037037037,,
11,16,71,0.014084507042253521,,
11,17,60,0.03333333333333333,,
12,0,51,0.21568627450980393,0.21568627450980393,0.0
12,1,45,0.0,-0.15555555555555556,0.15555555555555556
12,2,51,0.0,0.0,0.0784313725490196
12,3,54,0.07407407407407407,0.07407407407407407,0.5555555555555556
12,4,49,0.12244897959183673,0.12244897959183673,0.0
12,5,53,0.33962264150943394,0.33962264150943394,0.0
12,6,52,0.07692307692307693,0.07692307692307693,0.019230769230769232
12,7,58,0.1206896551724138,0.1206896551724138,0.05172413793103449
12,8,62,0.0967741935483871,0.0967741935483871,0.016129032258064516
12,9,66,0.16666666666666666,0.07575757575757575,0.0
12,10,71,0.0,-0.014084507042253521,0.014084507042253521
12,11,68,0.14705882352941177,0.02941176470588236,0.0
12,12,54,0.037037037037037035,-0.05555555555555555,0.05555555555555555
12,13,66,0.030303030303030304,0.0,0.0
12,14,60,0.06666666666666667,0.0,0.0
12,15,54,0.14814814814814814,-0.05555555555555555,0.05555555555555555
12,16,71,0.028169014084507043,0.014084507042253521,0.0
12,17,60,0.06666666666666667,0.03333333333333333,0.0
13,0,51,0.13725490196078433,0.13725490196078433,0.0784313725490196
13,1,45,0.08888888888888889,-0.06666666666666667,0.06666666666666667
13,2,51,0.058823529411764705,0.058823529411764705,0.0196078431372549
13,3,54,0.07407407407407407,0.07407407407407407,0.5555555555555556
13,4,49,0.12244897959183673,0.12244897959183673,0.0
13,5,53,0.37735849056603776,0.37735849056603776,0.0
13,6,52,0.07692307692307693,0.07692307692307693,0.019230769230769232
13,7,58,0.06896551724137931,0.06896551724137931,0.10344827586206898
13,8,62,0.08064516129032258,0.08064516129032258,0.03225806451612903
13,9,66,0.15151515151515152,0.06060606060606061,0.015151515151515138
13,10,71,0.014084507042253521,0.0,0.0
13,11,68,0.1323529411764706,0.01470588235294118,0.01470588235294118
13,12,54,0.09259259259259259,0.0,0.0
13,13,66,0.030303030303030304,0.0,0.0
13,14,60,0.06666666666666667,0.0,0.0
13,15,54,0.16666666666666666,-0.037037037037037035,0.037037037037037035
13,16,71,0.0,-0.014084507042253521,0.028169014084507043
13,17,60,0.05,0.01666666666666667,0.016666666666666663
14,0,51,0.17647058823529413,0.17647058823529413,0.0392156862745098
14,1,45,0.044444444444444446,-0.1111111111111111,0.1111111111111111
14,2,51,0.0784313725490196,0.0784313725490196,0.0
14,3,54,0.037037037037037035,0.037037037037037035,0.5925925925925926
14,4,49,0.12244897959183673,0.12244897959183673,0.0
14,5,53,0.3018867924528302,0.3018867924528302,0.07547169811320759
14,6,52,0.07692307692307693,0.07692307692307693,0.019230769230769232
14,7,58,0.22413793103448276,0.22413793103448276,0.0
14,8,62,0.08064516129032258,0.08064516129032258,0.03225806451612903
14,9,66,0.16666666666666666,0.07575757575757575,0.0
14,10,71,0.014084507042253521,0.0,0.0
14,11,68,0.04411764705882353,-0.07352941176470587,0.10294117647058823
14,12,54,0.1111111111111111,0.018518518518518517,0.0
14,13,66,0.045454545454545456,0.015151515151515152,0.0
14,14,60,0.1,0.03333333333333334,0.0
14,15,54,0.2777777777777778,0.0740740740740741,0.0
14,16,71,0.014084507042253521,0.0,0.014084507042253521
14,17,60,0.05,0.01666666666666667,0.016666666666666663
15,0,51,0.0784313725490196,0.0784313725490196,0.13725490196078433
15,1,45,0.08888888888888889,-0.06666666666666667,0.06666666666666667
15,2,51,0.0784313725490196,0.0784313725490196,0.0
15,3,54,0.07407407407407407,0.07407407407407407,0.5555555555555556
15,4,49,0.10204081632653061,0.10204081632653061,0.020408163265306117
15,5,53,0.2641509433962264,0.2641509433962264,0.11320754716981135
15,6,52,0.07692307692307693,0.07692307692307693,0.019230769230769232
15,7,58,0.15517241379310345,0.15517241379310345,0.06896551724137931
15,8,62,0.1935483870967742,0.1935483870967742,0.0
15,9,66,0.19696969696969696,0.10606060606060605,0.0
15,10,71,0.014084507042253521,0.0,0.0
15,11,68,0.11764705882352941,0.0,0.02941176470588236
15,12,54,0.14814814814814814,0.05555555555555555,0.0
15,13,66,0.045454545454545456,0.015151515151515152,0.0
15,14,60,0.1,0.03333333333333334,0.0
15,15,54,0.2037037037037037,0.0,0.0740740740740741
15,16,71,0.014084507042253521,0.0,0.014084507042253521
15,17,60,0.05,0.01666666666666667,0.016666666666666663
16,0,51,0.1568627450980392,0.1568627450980392,0.05882352941176472
16,1,45,0.08888888888888889,-0.06666666666666667,0.06666666666666667
16,2,51,0.1568627450980392,0.1568627450980392,0.0
16,3,54,0.07407407407407407,0.07407407407407407,0.5555555555555556
16,4,49,0.1836734693877551,0.1836734693877551,0.0
16,5,53,0.2830188679245283,0.2830188679245283,0.09433962264150947
16,6,52,0.057692307692307696,0.057692307692307696,0.038461538461538464
16,7,58,0.15517241379310345,0.15517241379310345,0.06896551724137931
16,8,62,0.1774193548387097,0.1774193548387097,0.016129032258064502
16,9,66,0.22727272727272727,0.13636363636363635,0.0
16,10,71,0.04225352112676056,0.02816901408450704,0.0
16,11,68,0.11764705882352941,0.0,0.02941176470588236
16,12,54,0.09259259259259259,0.0,0.05555555555555555
16,13,66,0.045454545454545456,0.015151515151515152,0.0
16,14,60,0.06666666666666667,0.0,0.03333333333333334
16,15,54,0.3148148148148148,0.11111111111111113,0.0
16,16,71,0.014084507042253521,0.0,0.014084507042253521
16,17,60,0.03333333333333333,0.0,0.03333333333333333
17,0,51,0.19607843137254902,0.19607843137254902,0.019607843137254916
17,1,45,0.13333333333333333,-0.022222222222222227,0.022222222222222227
17,2,51,0.13725490196078433,0.13725490196078433,0.019607843137254888
17,3,54,0.12962962962962962,0.12962962962962962,0.5
17,4,49,0.1836734693877551,0.1836734693877551,0.0
17,5,53,0.37735849056603776,0.37735849056603776,0.0
17,6,52,0.09615384615384616,0.09615384615384616,0.0
17,7,58,0.2413793103448276,0.2413793103448276,0.0
17,8,62,0.22580645161290322,0.22580645161290322,0.0
17,9,66,0.24242424242424243,0.15151515151515152,0.0
17,10,71,0.014084507042253521,0.0,0.02816901408450704
17,11,68,0.029411764705882353,-0.08823529411764705,0.11764705882352941
17,12,54,0.1111111111111111,0.018518518518518517,0.037037037037037035
17,13,66,0.06060606060606061,0.030303030303030304,0.0
17,14,60,0.11666666666666667,0.05,0.0
17,15,54,0.18518518518518517,-0.018518518518518517,0.12962962962962965
17,16,71,0.028169014084507043,0.014084507042253521,0.0
17,17,60,0.05,0.01666666666666667,0.016666666666666663
18,0,51,0.1568627450980392,0.1568627450980392,0.05882352941176472
18,1,45,0.17777777777777778,0.022222222222222227,0.0
18,2,51,0.1568627450980392,0.1568627450980392,0.0
18,3,54,0.1111111111111111,0.1111111111111111,0.5185185185185186
18,4,49,0.20408163265306123,0.20408163265306123,0.0
18,5,53,0.37735849056603776,0.37735849056603776,0.0
18,6,52,0.07692307692307693,0.07692307692307693,0.019230769230769232
18,7,58,0.27586206896551724,0.27586206896551724,0.0
18,8,62,0.20967741935483872,0.20967741935483872,0.016129032258064502
18,9,66,0.2727272727272727,0.1818181818181818,0.0
18,10,71,0.014084507042253521,0.0,0.02816901408450704
18,11,68,0.058823529411764705,-0.058823529411764705,0.08823529411764706
18,12,54,0.16666666666666666,0.07407407407407407,0.0
18,13,66,0.030303030303030304,0.0,0.030303030303030304
18,14,60,0.15,0.08333333333333333,0.0
18,15,54,0.18518518518518517,-0.018518518518518517,0.12962962962962965
18,16,71,0.04225352112676056,0.02816901408450704,0.0
18,17,60,0.05,0.01666666666666667,0.016666666666666663
19,0,51,0.17647058823529413,0.17647058823529413,0.0392156862745098
19,1,45,0.13333333333333333,-0.022222222222222227,0.04444444444444445
19,2,51,0.11764705882352941,0.11764705882352941,0.0392156862745098
19,3,54,0.09259259259259259,0.09259259259259259,0.5370370370370371
19,4,49,0.16326530612244897,0.16326530612244897,0.04081632653061226
19,5,53,0.41509433962264153,0.41509433962264153,0.0
19,6,52,0.038461538461538464,0.038461538461538464,0.057692307692307696
19,7,58,0.22413793103448276,0.22413793103448276,0.051724137931034475
19,8,62,0.22580645161290322,0.22580645161290322,0.0
19,9,66,0.24242424242424243,0.15151515151515152,0.030303030303030276
19,10,71,0.014084507042253521,0.0,0.02816901408450704
19,11,68,0.04411764705882353,-0.07352941176470587,0.10294117647058823
19,12,54,0.14814814814814814,0.05555555555555555,0.018518518518518517
19,13,66,0.07575757575757576,0.045454545454545456,0.0
19,14,60,0.11666666666666667,0.05,0.033333333333333326
19,15,54,0.18518518518518517,-0.018518518518518517,0.12962962962962965
19,16,71,0.028169014084507043,0.014084507042253521,0.01408450704225352
19,17,60,0.1,0.06666666666666668,0.0
20,0,51,0.21568627450980393,0.21568627450980393,0.0
