round,class_id,n,acc,bwt,forgetting
1,0,51,0.0,,
1,1,45,0.0,,
1,2,51,0.0,,
1,3,54,0.0,,
1,4,49,0.0,,
1,5,53,0.0,,
1,6,52,0.0,,
1,7,58,0.0,,
1,8,62,0.0,,
2,0,51,0.0,0.0,0.0
2,1,45,0.0,0.0,0.0
2,2,51,0.0,0.0,0.0
2,3,54,0.6296296296296297,0.6296296296296297,0.0
2,4,49,0.0,0.0,0.0
2,5,53,0.11320754716981132,0.11320754716981132,0.0
2,6,52,0.0,0.0,0.0
2,7,58,0.0,0.0,0.0
2,8,62,0.0,0.0,0.0
3,0,51,0.0,0.0,0.0
3,1,45,0.0,0.0,0.0
3,2,51,0.0,0.0,0.0
3,3,54,0.4074074074074074,0.4074074074074074,0.22222222222222227
3,4,49,0.0,0.0,0.0
3,5,53,0.16981132075471697,0.16981132075471697,0.0
3,6,52,0.0,0.0,0.0
3,7,58,0.29310344827586204,0.29310344827586204,0.0
3,8,62,0.0,0.0,0.0
4,0,51,0.0,0.0,0.0
4,1,45,0.0,0.0,0.0
4,2,51,0.0,0.0,0.0
4,3,54,0.2037037037037037,0.2037037037037037,0.42592592592592593
4,4,49,0.04081632653061224,0.04081632653061224,0.0
4,5,53,0.20754716981132076,0.20754716981132076,0.0
4,6,52,0.038461538461538464,0.038461538461538464,0.0
4,7,58,0.22413793103448276,0.22413793103448276,0.06896551724137928
4,8,62,0.0,0.0,0.0
5,0,51,0.0,0.0,0.0
5,1,45,0.0,0.0,0.0
5,2,51,0.0,0.0,0.0
5,3,54,0.16666666666666666,0.16666666666666666,0.462962962962963
5,4,49,0.04081632653061224,0.04081632653061224,0.0
5,5,53,0.2641509433962264,0.2641509433962264,0.0
5,6,52,0.019230769230769232,0.019230769230769232,0.019230769230769232
5,7,58,0.13793103448275862,0.13793103448275862,0.15517241379310343
5,8,62,0.08064516129032258,0.08064516129032258,0.0
6,0,51,0.058823529411764705,0.058823529411764705,0.0
6,1,45,0.0,0.0,0.0
6,2,51,0.0,0.0,0.0
6,3,54,0.07407407407407407,0.07407407407407407,0.5555555555555556
6,4,49,0.04081632653061224,0.04081632653061224,0.0
6,5,53,0.32075471698113206,0.32075471698113206,0.0
6,6,52,0.038461538461538464,0.038461538461538464,0.0
6,7,58,0.10344827586206896,0.10344827586206896,0.1896551724137931
6,8,62,0.0967741935483871,0.0967741935483871,0.0
7,0,51,0.058823529411764705,0.058823529411764705,0.0
7,1,45,0.0,0.0,0.0
7,2,51,0.0,0.0,0.0
7,3,54,0.037037037037037035,0.037037037037037035,0.5925925925925926
7,4,49,0.04081632653061224,0.04081632653061224,0.0
7,5,53,0.3584905660377358,0.3584905660377358,0.0
7,6,52,0.038461538461538464,0.038461538461538464,0.0
7,7,58,0.10344827586206896,0.10344827586206896,0.1896551724137931
7,8,62,0.0967741935483871,0.0967741935483871,0.0
8,0,51,0.1568627450980392,0.1568627450980392,0.0
8,1,45,0.044444444444444446,0.044444444444444446,0.0
8,2,51,0.0,0.0,0.0
8,3,54,0.07407407407407407,0.07407407407407407,0.5555555555555556
8,4,49,0.061224489795918366,0.061224489795918366,0.0
8,5,53,0.33962264150943394,0.33962264150943394,0.018867924528301883
